Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
262,5,2013-10-18,18767,3377,1,0,0,0
262,6,2013-10-19,15794,2984,1,0,0,0
262,7,2013-10-20,27900,4271,1,0,0,0
262,1,2013-10-21,17791,3074,1,1,0,0
262,2,2013-10-22,17488,2970,1,1,0,0
262,3,2013-10-23,17697,2915,1,1,0,0
262,4,2013-10-24,17036,2995,1,1,0,0
262,5,2013-10-25,19374,3549,1,1,0,0
262,6,2013-10-26,15495,2951,1,0,0,0
262,7,2013-10-27,27372,4394,1,0,0,0
262,1,2013-10-28,18066,3283,1,0,0,0
262,2,2013-10-29,16949,2940,1,0,0,0
262,3,2013-10-30,17428,2931,1,0,0,0
262,4,2013-10-31,19786,3268,1,0,0,0
262,5,2013-11-01,20995,3611,1,0,0,0
262,6,2013-11-02,17936,3466,1,0,0,0
262,7,2013-11-03,23112,3730,1,0,0,0
262,1,2013-11-04,24194,3725,1,1,0,0
262,2,2013-11-05,21349,3142,1,1,0,0
262,3,2013-11-06,22016,3214,1,1,0,0
262,4,2013-11-07,18637,3000,1,1,0,0
262,5,2013-11-08,20955,3611,1,1,0,0
262,6,2013-11-09,17132,3056,1,0,0,0
262,7,2013-11-10,27797,4298,1,0,0,0
262,1,2013-11-11,17151,2923,1,0,0,0
262,2,2013-11-12,16268,2909,1,0,0,0
262,3,2013-11-13,15084,2717,1,0,0,0
262,4,2013-11-14,15922,2819,1,0,0,0
262,5,2013-11-15,17827,3298,1,0,0,0
262,6,2013-11-16,15740,2926,1,0,0,0
262,7,2013-11-17,26878,4053,1,0,0,0
262,1,2013-11-18,20520,3016,1,1,0,0
262,2,2013-11-19,18557,2874,1,1,0,0
262,3,2013-11-20,19409,2973,1,1,0,0
262,4,2013-11-21,18752,3016,1,1,0,0
262,5,2013-11-22,20664,3488,1,1,0,0
262,6,2013-11-23,15677,3003,1,0,0,0
262,7,2013-11-24,28215,4249,1,0,0,0
262,1,2013-11-25,17607,2914,1,0,0,0
262,2,2013-11-26,16598,2768,1,0,0,0
262,3,2013-11-27,17515,2871,1,0,0,0
262,4,2013-11-28,18502,3064,1,0,0,0
262,5,2013-11-29,24384,3944,1,0,0,0
262,6,2013-11-30,23457,3878,1,0,0,0
262,7,2013-12-01,34904,4894,1,0,0,0
262,1,2013-12-02,24820,3600,1,1,0,0
262,2,2013-12-03,23095,3445,1,1,0,0
262,3,2013-12-04,23766,3448,1,1,0,0
262,4,2013-12-05,24264,3375,1,1,0,0
262,5,2013-12-06,22502,3407,1,1,0,0
262,6,2013-12-07,21302,3735,1,0,0,0
262,7,2013-12-08,31393,4630,1,0,0,0
262,1,2013-12-09,20249,3303,1,0,0,0
262,2,2013-12-10,17486,2988,1,0,0,0
262,3,2013-12-11,18905,3077,1,0,0,0
262,4,2013-12-12,18783,3065,1,0,0,0
262,5,2013-12-13,21470,3538,1,0,0,0
262,6,2013-12-14,21404,3747,1,0,0,0
262,7,2013-12-15,32058,4609,1,0,0,0
262,1,2013-12-16,25995,3734,1,1,0,0
262,2,2013-12-17,24603,3544,1,1,0,0
262,3,2013-12-18,25818,3601,1,1,0,0
262,4,2013-12-19,25076,3754,1,1,0,1
262,5,2013-12-20,26263,3989,1,1,0,1
262,6,2013-12-21,21998,3606,1,0,0,0
262,7,2013-12-22,37376,4916,1,0,0,0
262,1,2013-12-23,28860,4314,1,0,0,1
262,2,2013-12-24,16016,2295,1,0,0,1
262,3,2013-12-25,24245,3445,1,0,c,1
262,4,2013-12-26,28800,3960,1,0,c,1
262,5,2013-12-27,19984,3357,1,0,0,1
262,6,2013-12-28,18048,3128,1,0,0,0
262,7,2013-12-29,31759,4479,1,0,0,0
262,1,2013-12-30,23541,3772,1,0,0,1
262,2,2013-12-31,21502,3155,1,0,0,1
262,3,2014-01-01,19637,3159,1,0,a,1
262,4,2014-01-02,18179,3162,1,0,0,1
262,5,2014-01-03,17037,2927,1,0,0,1
262,6,2014-01-04,15771,2860,1,0,0,0
262,7,2014-01-05,25276,3767,1,0,0,0
262,1,2014-01-06,21127,3160,1,1,0,0
262,2,2014-01-07,18421,2897,1,1,0,0
262,3,2014-01-08,18829,2914,1,1,0,0
262,4,2014-01-09,18674,2825,1,1,0,0
262,5,2014-01-10,21171,3294,1,1,0,0
262,6,2014-01-11,15509,2780,1,0,0,0
262,7,2014-01-12,25125,3872,1,0,0,0
262,1,2014-01-13,16601,2919,1,0,0,0
262,2,2014-01-14,15945,2673,1,0,0,0
262,3,2014-01-15,15727,2758,1,0,0,0
262,4,2014-01-16,15743,2703,1,0,0,0
262,5,2014-01-17,17132,3071,1,0,0,0
262,6,2014-01-18,15557,2907,1,0,0,0
262,7,2014-01-19,25586,3917,1,0,0,0
262,1,2014-01-20,20281,2996,1,1,0,0
262,2,2014-01-21,18743,2844,1,1,0,0
262,3,2014-01-22,18821,2937,1,1,0,0
262,4,2014-01-23,18306,2890,1,1,0,0
262,5,2014-01-24,20217,3322,1,1,0,0
262,6,2014-01-25,15813,2747,1,0,0,0
262,7,2014-01-26,25107,3769,1,0,0,0
262,1,2014-01-27,15433,2742,1,0,0,0
262,2,2014-01-28,16316,2764,1,0,0,0
262,3,2014-01-29,16629,2812,1,0,0,0
262,4,2014-01-30,16634,2880,1,0,0,0
262,5,2014-01-31,20699,3433,1,0,0,0
262,6,2014-02-01,18937,3237,1,0,0,0
262,7,2014-02-02,30507,4381,1,0,0,0
262,1,2014-02-03,23194,3404,1,1,0,0
262,2,2014-02-04,20618,3092,1,1,0,0
262,3,2014-02-05,19773,2992,1,1,0,0
262,4,2014-02-06,18686,2941,1,1,0,0
262,5,2014-02-07,22242,3628,1,1,0,0
262,6,2014-02-08,16745,3121,1,0,0,0
262,7,2014-02-09,27216,4298,1,0,0,0
262,1,2014-02-10,16690,2955,1,0,0,0
262,2,2014-02-11,15394,2672,1,0,0,0
262,3,2014-02-12,15520,2795,1,0,0,0
262,4,2014-02-13,18327,3049,1,0,0,0
262,5,2014-02-14,20474,3601,1,0,0,0
262,6,2014-02-15,15763,3020,1,0,0,0
262,7,2014-02-16,26566,4142,1,0,0,0
262,1,2014-02-17,20106,3156,1,1,0,0
262,2,2014-02-18,19041,3091,1,1,0,0
262,3,2014-02-19,18667,2957,1,1,0,0
262,4,2014-02-20,17228,2836,1,1,0,0
262,5,2014-02-21,21267,3525,1,1,0,0
262,6,2014-02-22,16955,3032,1,0,0,0
262,7,2014-02-23,28356,4320,1,0,0,0
262,1,2014-02-24,15953,2861,1,0,0,0
262,2,2014-02-25,15620,2708,1,0,0,0
262,3,2014-02-26,16506,2807,1,0,0,0
262,4,2014-02-27,15866,2834,1,0,0,0
262,5,2014-02-28,20877,3614,1,0,0,0
262,6,2014-03-01,18362,3397,1,0,0,0
262,7,2014-03-02,31773,4742,1,0,0,0
262,1,2014-03-03,21367,3379,1,1,0,1
262,2,2014-03-04,19911,3112,1,1,0,1
262,3,2014-03-05,20023,3067,1,1,0,1
262,4,2014-03-06,20105,3007,1,1,0,1
262,5,2014-03-07,19574,3511,1,1,0,1
262,6,2014-03-08,16777,3178,1,0,0,0
262,7,2014-03-09,27287,4652,1,0,0,0
262,1,2014-03-10,15319,2934,1,0,0,1
262,2,2014-03-11,15133,2712,1,0,0,1
262,3,2014-03-12,14600,2760,1,0,0,1
262,4,2014-03-13,15328,2758,1,0,0,1
262,5,2014-03-14,18640,3295,1,0,0,1
262,6,2014-03-15,17217,2982,1,0,0,0
262,7,2014-03-16,27345,4352,1,0,0,0
262,1,2014-03-17,20331,3214,1,1,0,0
262,2,2014-03-18,18191,2937,1,1,0,0
262,3,2014-03-19,17467,2938,1,1,0,0
262,4,2014-03-20,16597,2896,1,1,0,0
262,5,2014-03-21,22598,3793,1,1,0,0
262,6,2014-03-22,15749,2980,1,0,0,0
262,7,2014-03-23,26977,4342,1,0,0,0
262,1,2014-03-24,16454,2936,1,0,0,0
262,2,2014-03-25,15542,2730,1,0,0,0
262,3,2014-03-26,15514,2759,1,0,0,0
262,4,2014-03-27,16935,3000,1,0,0,0
262,5,2014-03-28,19327,3359,1,0,0,0
262,6,2014-03-29,16776,3162,1,0,0,0
262,7,2014-03-30,25897,4262,1,0,0,0
262,1,2014-03-31,22545,3443,1,1,0,0
262,2,2014-04-01,21667,3204,1,1,0,0
262,3,2014-04-02,20226,3171,1,1,0,0
262,4,2014-04-03,20429,3250,1,1,0,0
262,5,2014-04-04,26465,4439,1,1,0,0
262,6,2014-04-05,17673,3242,1,0,0,0
262,7,2014-04-06,22624,3837,1,0,0,0
262,1,2014-04-07,17117,3059,1,0,0,0
262,2,2014-04-08,17914,3279,1,0,0,0
262,3,2014-04-09,16936,2985,1,0,0,0
262,4,2014-04-10,17538,3002,1,0,0,0
262,5,2014-04-11,18711,3386,1,0,0,0
262,6,2014-04-12,18964,3436,1,0,0,0
262,7,2014-04-13,30294,4590,1,0,0,0
262,1,2014-04-14,24228,3650,1,1,0,0
262,2,2014-04-15,22526,3580,1,1,0,0
262,3,2014-04-16,22128,3603,1,1,0,0
262,4,2014-04-17,27118,4269,1,1,0,0
262,5,2014-04-18,35909,5063,1,1,b,0
262,6,2014-04-19,20465,3747,1,0,0,0
262,7,2014-04-20,25562,4152,1,0,0,0
262,1,2014-04-21,30848,5028,1,0,b,0
262,2,2014-04-22,18360,3503,1,0,0,0
262,3,2014-04-23,18733,3360,1,0,0,0
262,4,2014-04-24,16872,3032,1,0,0,0
262,5,2014-04-25,17599,3283,1,0,0,0
262,6,2014-04-26,15923,3134,1,0,0,0
262,7,2014-04-27,27641,4440,1,0,0,0
262,1,2014-04-28,20037,3200,1,1,0,1
262,2,2014-04-29,20383,3097,1,1,0,1
262,3,2014-04-30,24578,3815,1,1,0,1
262,4,2014-05-01,34814,4931,1,1,a,1
262,5,2014-05-02,23463,3751,1,1,0,1
262,6,2014-05-03,17376,3334,1,0,0,0
262,7,2014-05-04,28714,4587,1,0,0,0
262,1,2014-05-05,22166,3392,1,1,0,0
262,2,2014-05-06,20709,3161,1,1,0,0
262,3,2014-05-07,20015,3251,1,1,0,0
262,4,2014-05-08,20984,3493,1,1,0,0
262,5,2014-05-09,24389,4119,1,1,0,0
262,6,2014-05-10,22067,4068,1,0,0,0
262,7,2014-05-11,32347,5034,1,0,0,0
262,1,2014-05-12,20323,3531,1,0,0,0
262,2,2014-05-13,17729,3085,1,0,0,0
262,3,2014-05-14,16875,2968,1,0,0,0
262,4,2014-05-15,17479,3141,1,0,0,0
262,5,2014-05-16,18832,3496,1,0,0,0
262,6,2014-05-17,17203,3310,1,0,0,0
262,7,2014-05-18,29485,4639,1,0,0,0
262,1,2014-05-19,21386,3318,1,1,0,0
262,2,2014-05-20,19351,3254,1,1,0,0
262,3,2014-05-21,18857,3413,1,1,0,0
262,4,2014-05-22,18899,3379,1,1,0,0
262,5,2014-05-23,22000,3888,1,1,0,0
262,6,2014-05-24,17103,3354,1,0,0,0
262,7,2014-05-25,28967,4702,1,0,0,0
262,1,2014-05-26,17729,3151,1,0,0,0
262,2,2014-05-27,18466,3019,1,0,0,0
262,3,2014-05-28,21626,3613,1,0,0,0
262,4,2014-05-29,37403,5297,1,0,a,0
262,5,2014-05-30,22340,3774,1,0,0,1
262,6,2014-05-31,19896,3475,1,0,0,0
262,7,2014-06-01,33800,4754,1,0,0,0
262,1,2014-06-02,23636,3606,1,1,0,0
262,2,2014-06-03,20827,3315,1,1,0,0
262,3,2014-06-04,20641,3423,1,1,0,0
262,4,2014-06-05,21536,3499,1,1,0,0
262,5,2014-06-06,23132,3933,1,1,0,0
262,6,2014-06-07,20084,3874,1,0,0,0
262,7,2014-06-08,32605,5014,1,0,0,0
262,1,2014-06-09,34692,5387,1,0,a,0
262,2,2014-06-10,19585,3586,1,0,0,0
262,3,2014-06-11,18495,3161,1,0,0,0
262,4,2014-06-12,17218,3067,1,0,0,0
262,5,2014-06-13,19940,3472,1,0,0,0
262,6,2014-06-14,17441,3125,1,0,0,0
262,7,2014-06-15,27954,4434,1,0,0,0
262,1,2014-06-16,20558,3234,1,1,0,0
262,2,2014-06-17,19567,3226,1,1,0,0
262,3,2014-06-18,19379,3128,1,1,0,0
262,4,2014-06-19,19960,3342,1,1,0,0
262,5,2014-06-20,21053,3659,1,1,0,0
262,6,2014-06-21,16235,2992,1,0,0,0
262,7,2014-06-22,28880,4394,1,0,0,0
262,1,2014-06-23,16750,3048,1,0,0,0
262,2,2014-06-24,16094,2869,1,0,0,0
262,3,2014-06-25,16715,2951,1,0,0,0
262,4,2014-06-26,16815,3007,1,0,0,0
262,5,2014-06-27,21040,3677,1,0,0,0
262,6,2014-06-28,17724,3394,1,0,0,0
262,7,2014-06-29,30026,4551,1,0,0,0
262,1,2014-06-30,23626,3570,1,1,0,0
262,2,2014-07-01,20417,3155,1,1,0,0
262,3,2014-07-02,21443,3248,1,1,0,0
262,4,2014-07-03,20091,3292,1,1,0,0
262,5,2014-07-04,19423,3712,1,1,0,0
262,6,2014-07-05,16993,3358,1,0,0,0
262,7,2014-07-06,24931,4232,1,0,0,0
262,1,2014-07-07,17992,3235,1,0,0,0
262,2,2014-07-08,18950,3311,1,0,0,0
262,3,2014-07-09,16064,3075,1,0,0,0
262,4,2014-07-10,18484,3380,1,0,0,1
262,5,2014-07-11,18930,3525,1,0,0,1
262,6,2014-07-12,18198,3266,1,0,0,0
262,7,2014-07-13,29151,4600,1,0,0,0
262,1,2014-07-14,19150,3161,1,1,0,1
262,2,2014-07-15,18869,3120,1,1,0,1
262,3,2014-07-16,19232,3113,1,1,0,1
262,4,2014-07-17,19423,3200,1,1,0,1
262,5,2014-07-18,20490,3698,1,1,0,1
262,6,2014-07-19,17676,3465,1,0,0,0
262,7,2014-07-20,28213,4914,1,0,0,0
262,1,2014-07-21,17703,3332,1,0,0,1
262,2,2014-07-22,16126,2971,1,0,0,1
262,3,2014-07-23,15432,2911,1,0,0,1
262,4,2014-07-24,16610,3008,1,0,0,1
262,5,2014-07-25,16918,3112,1,0,0,1
262,6,2014-07-26,16226,3148,1,0,0,0
262,7,2014-07-27,27926,4815,1,0,0,0
262,1,2014-07-28,21022,3499,1,1,0,1
262,2,2014-07-29,19386,3326,1,1,0,1
262,3,2014-07-30,18634,3011,1,1,0,1
262,4,2014-07-31,20447,3308,1,1,0,1
262,5,2014-08-01,22336,3786,1,1,0,1
262,6,2014-08-02,19920,4210,1,0,0,0
262,7,2014-08-03,30097,4920,1,0,0,0
262,1,2014-08-04,20103,3449,1,1,0,1
262,2,2014-08-05,19051,3236,1,1,0,1
262,3,2014-08-06,18572,3306,1,1,0,1
262,4,2014-08-07,18946,3288,1,1,0,1
262,5,2014-08-08,20464,3545,1,1,0,1
262,6,2014-08-09,16361,3102,1,0,0,0
262,7,2014-08-10,28108,4517,1,0,0,0
262,1,2014-08-11,17464,3133,1,0,0,1
262,2,2014-08-12,17093,3069,1,0,0,1
262,3,2014-08-13,16041,3043,1,0,0,1
262,4,2014-08-14,17167,3086,1,0,0,1
262,5,2014-08-15,18022,3401,1,0,0,1
262,6,2014-08-16,16867,3269,1,0,0,0
262,7,2014-08-17,30502,4687,1,0,0,0
262,1,2014-08-18,21267,3501,1,1,0,1
262,2,2014-08-19,20582,3375,1,1,0,1
262,3,2014-08-20,19986,3379,1,1,0,1
262,4,2014-08-21,19087,3263,1,1,0,0
262,5,2014-08-22,20505,3640,1,1,0,0
262,6,2014-08-23,16497,3145,1,0,0,0
262,7,2014-08-24,30011,4650,1,0,0,0
262,1,2014-08-25,18466,3183,1,0,0,0
262,2,2014-08-26,17235,3027,1,0,0,0
262,3,2014-08-27,15873,2861,1,0,0,0
262,4,2014-08-28,16427,3102,1,0,0,0
262,5,2014-08-29,20837,3675,1,0,0,0
262,6,2014-08-30,18265,3526,1,0,0,0
262,7,2014-08-31,33913,4821,1,0,0,0
262,1,2014-09-01,21987,3419,1,1,0,0
262,2,2014-09-02,20678,3219,1,1,0,0
262,3,2014-09-03,20249,3239,1,1,0,0
262,4,2014-09-04,19420,3288,1,1,0,0
262,5,2014-09-05,19900,3629,1,1,0,0
262,6,2014-09-06,17236,3343,1,0,0,0
262,7,2014-09-07,29599,4496,1,0,0,0
262,1,2014-09-08,17374,3047,1,0,0,0
262,2,2014-09-09,16566,2993,1,0,0,0
262,3,2014-09-10,16752,2843,1,0,0,0
262,4,2014-09-11,15608,2732,1,0,0,0
262,5,2014-09-12,18228,3188,1,0,0,0
262,6,2014-09-13,16094,2945,1,0,0,0
262,7,2014-09-14,27782,4376,1,0,0,0
262,1,2014-09-15,18869,3096,1,1,0,0
262,2,2014-09-16,17300,2916,1,1,0,0
262,3,2014-09-17,16879,2964,1,1,0,0
262,4,2014-09-18,16660,2857,1,1,0,0
262,5,2014-09-19,19004,3388,1,1,0,0
262,6,2014-09-20,14809,3101,1,0,0,0
262,7,2014-09-21,29777,4477,1,0,0,0
262,1,2014-09-22,17723,3000,1,0,0,0
262,2,2014-09-23,15296,2694,1,0,0,0
262,3,2014-09-24,15992,2850,1,0,0,0
262,4,2014-09-25,15393,2729,1,0,0,0
262,5,2014-09-26,18574,3238,1,0,0,0
262,6,2014-09-27,15865,2893,1,0,0,0
262,7,2014-09-28,21416,3670,1,0,0,0
262,1,2014-09-29,19018,3065,1,1,0,0
262,2,2014-09-30,20874,3169,1,1,0,0
262,3,2014-10-01,21526,3161,1,1,0,0
262,4,2014-10-02,23907,3788,1,1,0,0
262,5,2014-10-03,35702,5494,1,1,a,0
262,6,2014-10-04,19274,3454,1,0,0,0
262,7,2014-10-05,30280,4477,1,0,0,0
262,1,2014-10-06,19610,3253,1,1,0,0
262,2,2014-10-07,19863,3241,1,1,0,0
262,3,2014-10-08,18526,3023,1,1,0,0
262,4,2014-10-09,17986,2980,1,1,0,0
262,5,2014-10-10,20638,3381,1,1,0,0
262,6,2014-10-11,15927,2960,1,0,0,0
262,7,2014-10-12,29434,4331,1,0,0,0
262,1,2014-10-13,17829,2973,1,0,0,1
262,2,2014-10-14,16372,2810,1,0,0,1
262,3,2014-10-15,13431,2255,1,0,0,1
262,4,2014-10-16,17037,2891,1,0,0,1
262,5,2014-10-17,16801,3081,1,0,0,1
262,6,2014-10-18,13210,2320,1,0,0,0
262,7,2014-10-19,24246,3832,1,0,0,0
262,1,2014-10-20,18912,3080,1,1,0,1
262,2,2014-10-21,17329,2912,1,1,0,1
262,3,2014-10-22,18182,2850,1,1,0,1
262,4,2014-10-23,17514,2978,1,1,0,1
262,5,2014-10-24,18357,3153,1,1,0,1
262,6,2014-10-25,15651,2834,1,0,0,0
262,7,2014-10-26,28614,4472,1,0,0,0
262,1,2014-10-27,16559,2931,1,0,0,0
262,2,2014-10-28,16092,2808,1,0,0,0
262,3,2014-10-29,18268,2985,1,0,0,0
262,4,2014-10-30,17539,2972,1,0,0,0
262,5,2014-10-31,19491,3418,1,0,0,0
262,6,2014-11-01,15962,3011,1,0,0,0
262,7,2014-11-02,22090,3745,1,0,0,0
262,1,2014-11-03,21364,3200,1,1,0,0
262,2,2014-11-04,20062,3043,1,1,0,0
262,3,2014-11-05,19415,3018,1,1,0,0
262,4,2014-11-06,16361,2603,1,1,0,0
262,5,2014-11-07,18840,2976,1,1,0,0
262,6,2014-11-08,15203,2522,1,0,0,0
262,7,2014-11-09,27753,3950,1,0,0,0
262,1,2014-11-10,18491,2913,1,1,0,0
262,2,2014-11-11,20055,3018,1,1,0,0
262,3,2014-11-12,18536,2841,1,1,0,0
262,4,2014-11-13,18564,2914,1,1,0,0
262,5,2014-11-14,20765,3477,1,1,0,0
262,6,2014-11-15,16901,3033,1,0,0,0
262,7,2014-11-16,28760,4253,1,0,0,0
262,1,2014-11-17,16966,2887,1,0,0,0
262,2,2014-11-18,17138,2721,1,0,0,0
262,3,2014-11-19,16488,2687,1,0,0,0
262,4,2014-11-20,15942,2763,1,0,0,0
262,5,2014-11-21,18217,3238,1,0,0,0
262,6,2014-11-22,18039,3166,1,0,0,0
262,7,2014-11-23,28544,4436,1,0,0,0
262,1,2014-11-24,20200,3032,1,1,0,0
262,2,2014-11-25,20361,3002,1,1,0,0
262,3,2014-11-26,19915,3021,1,1,0,0
262,4,2014-11-27,20900,3178,1,1,0,0
262,5,2014-11-28,26039,3873,1,1,0,0
262,6,2014-11-29,22892,3644,1,0,0,0
262,7,2014-11-30,36417,4816,1,0,0,0
262,1,2014-12-01,24412,3608,1,1,0,0
262,2,2014-12-02,22569,3295,1,1,0,0
262,3,2014-12-03,22305,3357,1,1,0,0
262,4,2014-12-04,22263,3422,1,1,0,0
262,5,2014-12-05,30428,4378,1,1,0,0
262,6,2014-12-06,21182,3672,1,0,0,0
262,7,2014-12-07,31984,4710,1,0,0,0
262,1,2014-12-08,19465,3137,1,0,0,0
262,2,2014-12-09,18186,2940,1,0,0,0
262,3,2014-12-10,18416,2999,1,0,0,0
262,4,2014-12-11,19006,2992,1,0,0,0
262,5,2014-12-12,20067,3438,1,0,0,0
262,6,2014-12-13,19904,3647,1,0,0,0
262,7,2014-12-14,32854,4628,1,0,0,0
262,1,2014-12-15,25921,3548,1,1,0,0
262,2,2014-12-16,22522,3222,1,1,0,0
262,3,2014-12-17,23615,3545,1,1,0,0
262,4,2014-12-18,24286,3573,1,1,0,0
262,5,2014-12-19,26390,4000,1,1,0,0
262,6,2014-12-20,21965,3794,1,0,0,0
262,7,2014-12-21,37122,4962,1,0,0,0
262,1,2014-12-22,27522,4102,1,0,0,1
262,2,2014-12-23,26646,3937,1,0,0,1
262,3,2014-12-24,18177,2391,1,0,0,1
262,4,2014-12-25,26756,3600,1,0,c,1
262,5,2014-12-26,32169,4468,1,0,c,1
262,6,2014-12-27,20005,3236,1,0,0,0
262,7,2014-12-28,30493,4271,1,0,0,0
262,1,2014-12-29,20254,3371,1,0,0,1
262,2,2014-12-30,21829,3510,1,0,0,1
262,3,2014-12-31,22902,3241,1,0,0,1
262,4,2015-01-01,20581,3166,1,0,a,1
262,5,2015-01-02,17216,2993,1,0,0,1
262,6,2015-01-03,16657,2823,1,0,0,0
262,7,2015-01-04,22058,3527,1,0,0,0
262,1,2015-01-05,19144,3166,1,1,0,1
262,2,2015-01-06,17713,2887,1,1,0,1
262,3,2015-01-07,16582,2640,1,1,0,0
262,4,2015-01-08,17544,2850,1,1,0,0
262,5,2015-01-09,18705,3153,1,1,0,0
262,6,2015-01-10,14057,2462,1,0,0,0
262,7,2015-01-11,24457,3601,1,0,0,0
262,1,2015-01-12,18992,2941,1,1,0,0
262,2,2015-01-13,18856,2955,1,1,0,0
262,3,2015-01-14,18911,2838,1,1,0,0
262,4,2015-01-15,19769,2866,1,1,0,0
262,5,2015-01-16,18929,3177,1,1,0,0
262,6,2015-01-17,15065,2759,1,0,0,0
262,7,2015-01-18,25818,3899,1,0,0,0
262,1,2015-01-19,16291,2730,1,0,0,0
262,2,2015-01-20,15559,2619,1,0,0,0
262,3,2015-01-21,14289,2497,1,0,0,0
262,4,2015-01-22,16267,2723,1,0,0,0
262,5,2015-01-23,17550,2975,1,0,0,0
262,6,2015-01-24,15728,2772,1,0,0,0
262,7,2015-01-25,26094,3849,1,0,0,0
262,1,2015-01-26,18328,2928,1,1,0,0
262,2,2015-01-27,18875,2962,1,1,0,0
262,3,2015-01-28,18425,2838,1,1,0,0
262,4,2015-01-29,19944,3065,1,1,0,0
262,5,2015-01-30,23982,3592,1,1,0,0
262,6,2015-01-31,18412,3061,1,0,0,0
262,7,2015-02-01,30525,4306,1,0,0,0
262,1,2015-02-02,21338,3396,1,1,0,0
262,2,2015-02-03,19825,3133,1,1,0,0
262,3,2015-02-04,19366,2993,1,1,0,0
262,4,2015-02-05,18583,3031,1,1,0,0
262,5,2015-02-06,21317,3393,1,1,0,0
262,6,2015-02-07,17356,3048,1,0,0,0
262,7,2015-02-08,29876,4228,1,0,0,0
262,1,2015-02-09,16713,2972,1,0,0,0
262,2,2015-02-10,15697,2674,1,0,0,0
262,3,2015-02-11,15338,2750,1,0,0,0
262,4,2015-02-12,16435,2764,1,0,0,0
262,5,2015-02-13,19294,3411,1,0,0,0
262,6,2015-02-14,17140,3082,1,0,0,0
262,7,2015-02-15,28798,4362,1,0,0,0
262,1,2015-02-16,20480,3054,1,1,0,0
262,2,2015-02-17,19075,2842,1,1,0,0
262,3,2015-02-18,18617,2875,1,1,0,0
262,4,2015-02-19,18784,2894,1,1,0,0
262,5,2015-02-20,21267,3450,1,1,0,0
262,6,2015-02-21,16591,2933,1,0,0,0
262,7,2015-02-22,27090,4260,1,0,0,0
262,1,2015-02-23,16364,2830,1,0,0,0
262,2,2015-02-24,16061,2737,1,0,0,0
262,3,2015-02-25,15198,2708,1,0,0,0
262,4,2015-02-26,17124,2705,1,0,0,0
262,5,2015-02-27,21481,3497,1,0,0,0
262,6,2015-02-28,18971,3158,1,0,0,0
262,7,2015-03-01,30629,4512,1,0,0,0
262,1,2015-03-02,23082,3320,1,1,0,1
262,2,2015-03-03,19842,2927,1,1,0,1
262,3,2015-03-04,19625,3012,1,1,0,1
262,4,2015-03-05,19875,2980,1,1,0,1
262,5,2015-03-06,21371,3461,1,1,0,1
262,6,2015-03-07,16052,3054,1,0,0,0
262,7,2015-03-08,28230,4668,1,0,0,0
262,1,2015-03-09,17233,2876,1,0,0,1
262,2,2015-03-10,14652,2553,1,0,0,1
262,3,2015-03-11,15289,2587,1,0,0,1
262,4,2015-03-12,15685,2674,1,0,0,1
262,5,2015-03-13,18566,3114,1,0,0,1
262,6,2015-03-14,17133,2941,1,0,0,0
262,7,2015-03-15,28339,4282,1,0,0,0
262,1,2015-03-16,19841,3177,1,1,0,0
262,2,2015-03-17,19416,2979,1,1,0,0
262,3,2015-03-18,18473,2984,1,1,0,0
262,4,2015-03-19,17551,2986,1,1,0,0
262,5,2015-03-20,19779,3322,1,1,0,0
262,6,2015-03-21,16498,2884,1,0,0,0
262,7,2015-03-22,27301,4120,1,0,0,0
262,1,2015-03-23,15888,2841,1,0,0,0
262,2,2015-03-24,14951,2657,1,0,0,0
262,3,2015-03-25,15086,2674,1,0,0,0
262,4,2015-03-26,17519,2794,1,0,0,0
262,5,2015-03-27,19148,3366,1,0,0,0
262,6,2015-03-28,16179,2973,1,0,0,0
262,7,2015-03-29,21140,3493,1,0,0,0
262,1,2015-03-30,23922,3385,1,1,0,0
262,2,2015-03-31,26517,3627,1,1,0,0
262,3,2015-04-01,26738,3596,1,1,0,0
262,4,2015-04-02,30012,4277,1,1,0,0
262,5,2015-04-03,38722,5132,1,1,b,0
262,6,2015-04-04,21933,3458,1,0,0,0
262,7,2015-04-05,28086,4207,1,0,0,0
262,1,2015-04-06,33655,5152,1,0,b,0
262,2,2015-04-07,18938,3375,1,0,0,0
262,3,2015-04-08,19130,3144,1,0,0,0
262,4,2015-04-09,16999,3064,1,0,0,0
262,5,2015-04-10,18324,3281,1,0,0,0
262,6,2015-04-11,16903,3256,1,0,0,0
262,7,2015-04-12,29650,4553,1,0,0,0
262,1,2015-04-13,21650,3228,1,1,0,0
262,2,2015-04-14,19453,2932,1,1,0,0
262,3,2015-04-15,18241,2948,1,1,0,0
262,4,2015-04-16,20430,3092,1,1,0,0
262,5,2015-04-17,23687,3544,1,1,0,0
262,6,2015-04-18,18179,3134,1,0,0,0
262,7,2015-04-19,27077,4248,1,0,0,0
262,1,2015-04-20,16978,2922,1,0,0,0
262,2,2015-04-21,15959,2771,1,0,0,0
262,3,2015-04-22,13738,2507,1,0,0,0
262,4,2015-04-23,18869,2585,1,0,0,0
262,5,2015-04-24,18978,3185,1,0,0,0
262,6,2015-04-25,17406,3206,1,0,0,0
262,7,2015-04-26,28853,4340,1,0,0,0
262,1,2015-04-27,21005,3217,1,1,0,0
262,2,2015-04-28,21331,3087,1,1,0,0
